c1,c1_realised,risk_stress,area,liquidity,literacy,terrain,irrigation,adopt,used,effort,experience,loss,income,orthogonal,seed
0.6074666994911102,0.6074666994911102,0.0,7.693696853205502,0.43792272992998355,0.4147409128889574,plain,1,0,0,0.0,5,0.02486983012243464,5940.395040243096,False,11
0.5205070192529465,0.5205070192529465,0.0,10.065464306237514,0.3031175627775891,0.3884620696021174,plain,1,0,0,0.0,5,0.02516154736430366,8779.284819047349,False,11
0.4734028279977452,0.4734028279977452,0.0,8.862779220974167,0.4027291090761643,0.1964056632095538,plain,1,0,0,0.0,1,0.025163907808577385,8413.620132226115,False,11
0.08,0.08,0.0,14.37496586107529,0.4294959256864372,0.4754657487587113,plain,1,0,0,0.0,6,0.025163907808577385,12200.397372021263,False,11
0.5075797615320355,0.5075797615320355,0.0,12.81512778088494,0.3279358040328738,0.4254052724148862,plain,0,1,1,0.10959159721942768,4,0.028532269392393027,10611.415700342444,False,11
0.393302249257654,0.393302249257654,0.0,19.2305985397899,0.23122022020020738,0.27882242047886396,plain,0,1,1,0.0933949377049424,8,0.027445333656842145,17204.13580490704,False,11
0.40779042371517593,0.40779042371517593,0.0,30.493907818177412,0.3019840249217536,0.5640826374766807,plain,1,0,0,0.0,4,0.02516280772581117,24326.587315746914,False,11
0.5994856280568212,0.5994856280568212,0.0,8.582301237839907,0.4062803989290243,0.4105355922489958,plain,1,0,0,0.0,3,0.025163627662815907,7060.758269497494,False,11
0.4845070358507281,0.4845070358507281,0.0,10.001472345856733,0.08252378042961506,0.4578820400355397,plain,1,0,0,0.0,2,0.02516294539054898,8238.759368264782,False,11
0.12790618638375095,0.12790618638375095,0.0,6.715495410982425,0.5907435894510451,0.6925974773738239,plain,1,0,0,0.0,2,0.025163907808577385,6264.064768908301,False,11
0.5236291761419019,0.5236291761419019,0.0,1.7240803687462174,0.07350501111411142,0.23930712874207583,hill,1,0,0,0.0,0,0.00849032658877296,1383.3892226027442,False,11
